county,countyname,state,max_pop_county,max_pop_countyname,mi_to_county,dist_cat,meat_plant
47169,Trousdale County,TN,47037,Davidson County,38.25,3,N
20155,Reno County,KS,20173,Sedgwick County,38.4,3,N
20095,Kingman County,KS,20173,Sedgwick County,38.57,3,N
38003,Barnes County,ND,38017,Cass County,38.6,3,N
72133,Santa Isabel Municipio,PR,72127,San Juan Municipio,38.62,3,N
21005,Anderson County,KY,21111,Jefferson County,38.65,3,N
37097,Iredell County,NC,37119,Mecklenburg County,38.72,3,N
51093,Isle of Wight County,VA,51810,Virginia Beach County,38.73,3,N
53061,Snohomish County,WA,53033,King County,38.91,3,N
18133,Putnam County,IN,18097,Marion County,38.98,3,N
16039,Elmore County,ID,16001,Ada County,39,3,N
19127,Marshall County,IA,19153,Polk County,39.07,3,N
13217,Newton County,GA,13121,Fulton County,39.13,3,N
27059,Isanti County,MN,27053,Hennepin County,39.41,3,N
53035,Kitsap County,WA,53033,King County,39.42,3,N
1007,Bibb County,AL,1073,Jefferson County,39.46,3,N
22051,Jefferson Parish,LA,22071,Orleans Parish,39.49,3,N
54039,Kanawha County,WV,54011,Cabell County,39.5,3,N
9005,Litchfield County,CT,9001,Fairfield County,39.54,3,N
31021,Burt County,NE,31055,Douglas County,39.64,3,N
54005,Boone County,WV,54011,Cabell County,39.74,3,N
26093,Livingston County,MI,26163,Wayne County,39.75,3,N
72013,Arecibo Municipio,PR,72127,San Juan Municipio,39.8,3,N
21229,Washington County,KY,21111,Jefferson County,39.93,3,N
33019,Sullivan County,NH,33011,Hillsborough County,39.97,3,N
5029,Conway County,AR,5119,Pulaski County,39.99,3,N
1043,Cullman County,AL,1073,Jefferson County,40,3,N
24015,Cecil County,MD,24510,Baltimore County,40.03,3,N
30065,Musselshell County,MT,30111,Yellowstone County,40.03,3,N
40073,Kingfisher County,OK,40109,Oklahoma County,40.14,3,N
49049,Utah County,UT,49035,Salt Lake County,40.15,3,N
47125,Montgomery County,TN,47037,Davidson County,40.31,3,N
12011,Broward County,FL,12086,Miami-Dade County,40.31,3,N
17089,Kane County,IL,17031,Cook County,40.36,3,N
72075,Juana Díaz Municipio,PR,72127,San Juan Municipio,40.39,3,N
18023,Clinton County,IN,18097,Marion County,40.4,3,N
1125,Tuscaloosa County,AL,1073,Jefferson County,40.44,3,N
25005,Bristol County,MA,25025,Suffolk County,40.45,3,N
18065,Henry County,IN,18097,Marion County,40.46,3,N
34027,Morris County,NJ,34021,Mercer County,40.64,3,N
5069,Jefferson County,AR,5119,Pulaski County,40.72,3,N
28127,Simpson County,MS,28049,Hinds County,40.83,3,N
27085,McLeod County,MN,27053,Hennepin County,41.03,3,N
18013,Brown County,IN,18097,Marion County,41.16,3,N
37045,Cleveland County,NC,37119,Mecklenburg County,41.24,3,N
45029,Colleton County,SC,45019,Charleston County,41.46,3,N
47119,Maury County,TN,47037,Davidson County,41.61,3,N
55133,Waukesha County,WI,55079,Milwaukee County,41.68,3,N
49057,Weber County,UT,49035,Salt Lake County,41.7,3,N
22087,St. Bernard Parish,LA,22071,Orleans Parish,41.74,3,N
18005,Bartholomew County,IN,18097,Marion County,41.84,3,N
54035,Jackson County,WV,54011,Cabell County,41.87,3,N
41009,Columbia County,OR,41051,Multnomah County,42.03,3,N
13297,Walton County,GA,13121,Fulton County,42.15,3,N
8019,Clear Creek County,CO,8031,Denver County,42.29,3,N
34013,Essex County,NJ,34021,Mercer County,42.35,3,N
34041,Warren County,NJ,34021,Mercer County,42.59,3,N
23015,Lincoln County,ME,23005,Cumberland County,42.62,3,N
38091,Steele County,ND,38017,Cass County,42.75,3,N
72141,Utuado Municipio,PR,72127,San Juan Municipio,42.93,3,N
21073,Franklin County,KY,21111,Jefferson County,42.94,3,N
16045,Gem County,ID,16001,Ada County,43.09,3,N
13143,Haralson County,GA,13121,Fulton County,43.17,3,N
5117,Prairie County,AR,5119,Pulaski County,43.24,3,N
48251,Johnson County,TX,48113,Dallas County,43.39,3,N
1121,Talladega County,AL,1073,Jefferson County,43.45,3,N
33017,Strafford County,NH,33011,Hillsborough County,43.55,3,N
13233,Polk County,GA,13121,Fulton County,43.6,3,N
24021,Frederick County,MD,24510,Baltimore County,43.65,3,N
40119,Payne County,OK,40109,Oklahoma County,43.65,3,N
39043,Erie County,OH,39035,Cuyahoga County,43.77,3,N
18107,Montgomery County,IN,18097,Marion County,43.88,3,N
54045,Logan County,WV,54011,Cabell County,43.89,3,N
21041,Carroll County,KY,21111,Jefferson County,43.91,3,N
12087,Monroe County,FL,12086,Miami-Dade County,44.1,3,N
27025,Chisago County,MN,27053,Hennepin County,44.3,3,N
24041,Talbot County,MD,24510,Baltimore County,44.55,3,N
21123,Larue County,KY,21111,Jefferson County,44.55,3,N
33001,Belknap County,NH,33011,Hillsborough County,44.57,3,N
37007,Anson County,NC,37119,Mecklenburg County,45.02,3,N
31109,Lancaster County,NE,31055,Douglas County,45.11,3,N
34017,Hudson County,NJ,34021,Mercer County,45.17,3,N
39153,Summit County,OH,39035,Cuyahoga County,45.19,3,N
35043,Sandoval County,NM,35001,Bernalillo County,45.23,3,N
34015,Gloucester County,NJ,34021,Mercer County,45.25,3,N
13035,Butts County,GA,13121,Fulton County,45.33,3,N
41047,Marion County,OR,41051,Multnomah County,45.35,3,N
28055,Issaquena County,MS,28049,Hinds County,45.39,3,N
39103,Medina County,OH,39035,Cuyahoga County,45.44,3,N
6059,Orange County,CA,6037,Los Angeles County,45.46,3,N
27079,Le Sueur County,MN,27053,Hennepin County,45.47,3,N
13013,Barrow County,GA,13121,Fulton County,45.54,3,N
31131,Otoe County,NE,31055,Douglas County,45.56,3,N
40051,Grady County,OK,40109,Oklahoma County,45.65,3,N
17093,Kendall County,IL,17031,Cook County,45.67,3,N
16015,Boise County,ID,16001,Ada County,45.69,3,N
72113,Ponce Municipio,PR,72127,San Juan Municipio,45.76,3,N
47081,Hickman County,TN,47037,Davidson County,45.8,3,N
55131,Washington County,WI,55079,Milwaukee County,45.8,3,N
16075,Payette County,ID,16001,Ada County,45.87,3,N
9007,Middlesex County,CT,9001,Fairfield County,45.98,3,N
5145,White County,AR,5119,Pulaski County,46.04,3,N
13227,Pickens County,GA,13121,Fulton County,46.07,3,N
27131,Rice County,MN,27053,Hennepin County,46.09,3,Y
20035,Cowley County,KS,20173,Sedgwick County,46.13,3,N
49051,Wasatch County,UT,49035,Salt Lake County,46.2,3,N
72147,Vieques Municipio,PR,72127,San Juan Municipio,46.48,3,N
36079,Putnam County,NY,36061,New York County,46.52,3,N
19039,Clarke County,IA,19153,Polk County,46.61,3,N
51115,Mathews County,VA,51810,Virginia Beach County,46.63,3,N
19117,Lucas County,IA,19153,Polk County,46.64,3,N
36071,Orange County,NY,36061,New York County,46.65,3,N
50017,Orange County,VT,50007,Chittenden County,46.93,3,N
25027,Worcester County,MA,25025,Suffolk County,47.03,3,N
48231,Hunt County,TX,48113,Dallas County,47.21,3,N
46097,Miner County,SD,46099,Minnehaha County,47.22,3,N
50005,Caledonia County,VT,50007,Chittenden County,47.26,3,N
18031,Decatur County,IN,18097,Marion County,47.27,3,N
22105,Tangipahoa Parish,LA,22071,Orleans Parish,47.3,3,N
47159,Smith County,TN,47037,Davidson County,47.36,3,N
47015,Cannon County,TN,47037,Davidson County,47.46,3,N
29071,Franklin County,MO,29510,St. Louis County,47.48,3,N
27143,Sibley County,MN,27053,Hennepin County,47.48,3,N
50019,Orleans County,VT,50007,Chittenden County,47.6,3,N
18105,Monroe County,IN,18097,Marion County,47.7,3,N
5059,Hot Spring County,AR,5119,Pulaski County,47.76,3,N
20077,Harper County,KS,20173,Sedgwick County,47.77,3,N
72065,Hatillo Municipio,PR,72127,San Juan Municipio,47.88,3,N
28125,Sharkey County,MS,28049,Hinds County,48.01,3,N
19077,Guthrie County,IA,19153,Polk County,48.07,3,N
38077,Richland County,ND,38017,Cass County,48.1,3,N
13085,Dawson County,GA,13121,Fulton County,48.16,3,N
72001,Adjuntas Municipio,PR,72127,San Juan Municipio,48.23,3,N
29113,Lincoln County,MO,29510,St. Louis County,48.23,3,N
42077,Lehigh County,PA,42101,Philadelphia County,48.24,3,N
41071,Yamhill County,OR,41051,Multnomah County,48.27,3,N
22057,Lafourche Parish,LA,22071,Orleans Parish,48.32,3,N
18067,Howard County,IN,18097,Marion County,48.42,3,N
47117,Marshall County,TN,47037,Davidson County,48.43,3,N
54059,Mingo County,WV,54011,Cabell County,48.47,3,N
13231,Pike County,GA,13121,Fulton County,48.54,3,N
47003,Bedford County,TN,47037,Davidson County,48.84,3,N
21155,Marion County,KY,21111,Jefferson County,48.86,3,N
19073,Greene County,IA,19153,Polk County,48.87,3,N
46011,Brookings County,SD,46099,Minnehaha County,49,3,N
5051,Garland County,AR,5119,Pulaski County,49.07,3,N
21187,Owen County,KY,21111,Jefferson County,49.14,3,N
39133,Portage County,OH,39035,Cuyahoga County,49.16,3,N
26091,Lenawee County,MI,26163,Wayne County,49.24,3,N
1021,Chilton County,AL,1073,Jefferson County,49.31,3,N
19079,Hamilton County,IA,19153,Polk County,49.34,3,N
18119,Owen County,IN,18097,Marion County,49.38,3,N
1133,Winston County,AL,1073,Jefferson County,49.52,3,N
18035,Delaware County,IN,18097,Marion County,49.63,3,N
21167,Mercer County,KY,21111,Jefferson County,49.74,3,N
37059,Davie County,NC,37119,Mecklenburg County,49.92,3,N
46061,Hanson County,SD,46099,Minnehaha County,50.04,3,N
29219,Warren County,MO,29510,St. Louis County,50.09,3,N
28063,Jefferson County,MS,28049,Hinds County,50.1,3,N
20113,McPherson County,KS,20173,Sedgwick County,50.25,3,N
42011,Berks County,PA,42101,Philadelphia County,50.34,3,N
72049,Culebra Municipio,PR,72127,San Juan Municipio,50.38,3,N
37003,Alexander County,NC,37119,Mecklenburg County,50.42,3,N
21239,Woodford County,KY,21111,Jefferson County,50.47,3,N
47111,Macon County,TN,47037,Davidson County,50.5,3,N
23011,Kennebec County,ME,23005,Cumberland County,50.53,3,N
20115,Marion County,KS,20173,Sedgwick County,50.57,3,N
28085,Lincoln County,MS,28049,Hinds County,50.63,3,N
51830,Williamsburg city,VA,51810,Virginia Beach County,50.64,3,N
1057,Fayette County,AL,1073,Jefferson County,50.74,3,N
35049,Santa Fe County,NM,35001,Bernalillo County,50.79,3,N
21027,Breckinridge County,KY,21111,Jefferson County,50.89,3,N
17111,McHenry County,IL,17031,Cook County,50.92,3,N
6111,Ventura County,CA,6037,Los Angeles County,50.99,3,N
31023,Butler County,NE,31055,Douglas County,51.03,3,N
51073,Gloucester County,VA,51810,Virginia Beach County,51.17,3,N
24011,Caroline County,MD,24510,Baltimore County,51.21,3,N
8039,Elbert County,CO,8031,Denver County,51.21,3,N
22093,St. James Parish,LA,22071,Orleans Parish,51.22,3,N
51620,Franklin city,VA,51810,Virginia Beach County,51.22,3,N
72111,Peñuelas Municipio,PR,72127,San Juan Municipio,51.22,3,N
30103,Treasure County,MT,30111,Yellowstone County,51.33,3,N
39007,Ashtabula County,OH,39035,Cuyahoga County,51.38,3,N
23017,Oxford County,ME,23005,Cumberland County,51.48,3,N
18041,Fayette County,IN,18097,Marion County,51.5,3,N
19083,Hardin County,IA,19153,Polk County,51.59,3,N
29186,Ste. Genevieve County,MO,29510,St. Louis County,51.63,3,N
9003,Hartford County,CT,9001,Fairfield County,51.67,3,N
30003,Big Horn County,MT,30111,Yellowstone County,51.74,3,N
37057,Davidson County,NC,37119,Mecklenburg County,51.76,3,N
13149,Heard County,GA,13121,Fulton County,51.81,3,N
55117,Sheboygan County,WI,55079,Milwaukee County,51.85,3,N
47083,Houston County,TN,47037,Davidson County,51.95,3,N
49043,Summit County,UT,49035,Salt Lake County,51.96,3,N
27093,Meeker County,MN,27053,Hennepin County,51.98,3,N
13139,Hall County,GA,13121,Fulton County,52.07,3,N
31037,Colfax County,NE,31055,Douglas County,52.11,3,N
72027,Camuy Municipio,PR,72127,San Juan Municipio,52.14,3,N
42095,Northampton County,PA,42101,Philadelphia County,52.18,3,N
48349,Navarro County,TX,48113,Dallas County,52.67,3,N
30037,Golden Valley County,MT,30111,Yellowstone County,52.78,3,N
13171,Lamar County,GA,13121,Fulton County,52.8,3,N
51181,Surry County,VA,51810,Virginia Beach County,52.8,3,N
37123,Montgomery County,NC,37119,Mecklenburg County,52.8,3,N
46027,Clay County,SD,46099,Minnehaha County,52.94,3,N
54087,Roane County,WV,54011,Cabell County,52.96,3,N
46067,Hutchinson County,SD,46099,Minnehaha County,52.98,3,N
19001,Adair County,IA,19153,Polk County,53.04,3,N
40133,Seminole County,OK,40109,Oklahoma County,53.06,3,N
45013,Beaufort County,SC,45019,Charleston County,53.15,3,N
17091,Kankakee County,IL,17031,Cook County,53.33,3,N
72081,Lares Municipio,PR,72127,San Juan Municipio,53.39,3,N
22063,Livingston Parish,LA,22071,Orleans Parish,53.61,3,N
13199,Meriwether County,GA,13121,Fulton County,53.69,3,N
26147,St. Clair County,MI,26163,Wayne County,53.76,3,N
13115,Floyd County,GA,13121,Fulton County,53.79,3,N
31039,Cuming County,NE,31055,Douglas County,53.87,3,N
28077,Lawrence County,MS,28049,Hinds County,53.87,3,N
24009,Calvert County,MD,24510,Baltimore County,54.01,3,N
19157,Poweshiek County,IA,19153,Polk County,54.02,3,N
19123,Mahaska County,IA,19153,Polk County,54.12,3,N
27009,Benton County,MN,27053,Hennepin County,54.4,3,N
22117,Washington Parish,LA,22071,Orleans Parish,54.51,3,N
46135,Yankton County,SD,46099,Minnehaha County,54.51,3,N
47041,DeKalb County,TN,47037,Davidson County,54.67,3,N
13129,Gordon County,GA,13121,Fulton County,54.87,3,N
35057,Torrance County,NM,35001,Bernalillo County,54.89,3,N
25001,Barnstable County,MA,25025,Suffolk County,55.49,3,N
28123,Scott County,MS,28049,Hinds County,55.54,3,N
26087,Lapeer County,MI,26163,Wayne County,55.58,3,N
13159,Jasper County,GA,13121,Fulton County,55.64,3,N
26049,Genesee County,MI,26163,Wayne County,55.67,3,N
27049,Goodhue County,MN,27053,Hennepin County,55.75,3,Y
72059,Guayanilla Municipio,PR,72127,San Juan Municipio,55.93,3,N
34031,Passaic County,NJ,34021,Mercer County,56.05,3,N
51095,James City County,VA,51810,Virginia Beach County,56.11,3,N
34001,Atlantic County,NJ,34021,Mercer County,56.31,3,N
18121,Parke County,IN,18097,Marion County,56.35,3,N
72115,Quebradillas Municipio,PR,72127,San Juan Municipio,56.42,3,N
45043,Georgetown County,SC,45019,Charleston County,56.54,3,N
5023,Cleburne County,AR,5119,Pulaski County,56.63,3,N
18053,Grant County,IN,18097,Marion County,56.64,3,N
48467,Van Zandt County,TX,48113,Dallas County,56.65,3,N
72153,Yauco Municipio,PR,72127,San Juan Municipio,56.83,3,N
47085,Humphreys County,TN,47037,Davidson County,56.85,3,N
30095,Stillwater County,MT,30111,Yellowstone County,56.94,3,N
13157,Jackson County,GA,13121,Fulton County,56.95,3,N
5141,Van Buren County,AR,5119,Pulaski County,57.02,3,N
17063,Grundy County,IL,17031,Cook County,57.04,3,N
1037,Coosa County,AL,1073,Jefferson County,57.19,3,N
34003,Bergen County,NJ,34021,Mercer County,57.22,3,N
19175,Union County,IA,19153,Polk County,57.27,3,N
56015,Goshen County,WY,56021,Laramie County,57.28,3,N
48379,Rains County,TX,48113,Dallas County,57.52,3,N
13211,Morgan County,GA,13121,Fulton County,57.72,3,N
17037,DeKalb County,IL,17031,Cook County,57.78,3,N
48217,Hill County,TX,48113,Dallas County,57.97,3,N
18157,Tippecanoe County,IN,18097,Marion County,57.97,3,N
19135,Monroe County,IA,19153,Polk County,58.04,3,N
40103,Noble County,OK,40109,Oklahoma County,58.18,3,N
21021,Boyle County,KY,21111,Jefferson County,58.21,3,N
46127,Union County,SD,46099,Minnehaha County,58.25,3,N
29187,St. Francois County,MO,29510,St. Louis County,58.34,3,N
21077,Gallatin County,KY,21111,Jefferson County,58.36,3,N
39155,Trumbull County,OH,39035,Cuyahoga County,58.49,3,N
45089,Williamsburg County,SC,45019,Charleston County,58.55,3,N
27103,Nicollet County,MN,27053,Hennepin County,58.59,3,N
40049,Garvin County,OK,40109,Oklahoma County,58.66,3,N
18021,Clay County,IN,18097,Marion County,58.7,3,N
22005,Ascension Parish,LA,22071,Orleans Parish,58.76,3,N
55127,Walworth County,WI,55079,Milwaukee County,58.89,3,N
21209,Scott County,KY,21111,Jefferson County,58.92,3,N
5039,Dallas County,AR,5119,Pulaski County,58.93,3,N
34037,Sussex County,NJ,34021,Mercer County,59.07,3,N
38039,Griggs County,ND,38017,Cass County,59.08,3,N
42071,Lancaster County,PA,42101,Philadelphia County,59.13,3,N
31159,Seward County,NE,31055,Douglas County,59.17,3,N
13219,Oconee County,GA,13121,Fulton County,59.23,3,N
16073,Owyhee County,ID,16001,Ada County,59.28,3,N
26075,Jackson County,MI,26163,Wayne County,59.31,3,N
28129,Smith County,MS,28049,Hinds County,59.35,3,N
38081,Sargent County,ND,38017,Cass County,59.35,3,N
46077,Kingsbury County,SD,46099,Minnehaha County,59.43,3,N
72093,Maricao Municipio,PR,72127,San Juan Municipio,59.44,3,N
72131,San Sebastián Municipio,PR,72127,San Juan Municipio,59.51,3,N
48181,Grayson County,TX,48113,Dallas County,59.55,3,N
29221,Washington County,MO,29510,St. Louis County,59.56,3,N
48497,Wise County,TX,48113,Dallas County,59.58,3,N
48367,Parker County,TX,48113,Dallas County,59.7,3,N
21217,Taylor County,KY,21111,Jefferson County,59.76,3,N
53037,Kittitas County,WA,53033,King County,59.85,3,N
47101,Lewis County,TN,47037,Davidson County,59.85,3,N
28053,Humphreys County,MS,28049,Hinds County,59.86,3,N
18015,Carroll County,IN,18097,Marion County,59.87,3,N
56031,Platte County,WY,56021,Laramie County,59.9,3,N
51175,Southampton County,VA,51810,Virginia Beach County,59.92,3,N
35028,Los Alamos County,NM,35001,Bernalillo County,59.93,3,N
19171,Tama County,IA,19153,Polk County,59.94,3,N
22075,Plaquemines Parish,LA,22071,Orleans Parish,59.97,3,N
34033,Salem County,NJ,34021,Mercer County,59.97,3,N
37023,Burke County,NC,37119,Mecklenburg County,59.98,3,N
13187,Lumpkin County,GA,13121,Fulton County,60.08,3,N
1055,Etowah County,AL,1073,Jefferson County,60.13,3,N
28037,Franklin County,MS,28049,Hinds County,60.14,3,N
18177,Wayne County,IN,18097,Marion County,60.17,3,N
53029,Island County,WA,53033,King County,60.18,3,N
18071,Jackson County,IN,18097,Marion County,60.39,3,N
19187,Webster County,IA,19153,Polk County,60.53,3,N
56001,Albany County,WY,56021,Laramie County,60.68,3,N
40047,Garfield County,OK,40109,Oklahoma County,60.71,3,N
18079,Jennings County,IN,18097,Marion County,60.74,3,N
53067,Thurston County,WA,53033,King County,60.76,3,N
8123,Weld County,CO,8031,Denver County,60.81,3,Y
50021,Rutland County,VT,50007,Chittenden County,60.81,3,N
26065,Ingham County,MI,26163,Wayne County,60.82,3,N
40015,Caddo County,OK,40109,Oklahoma County,60.92,3,N
20159,Rice County,KS,20173,Sedgwick County,61.09,3,N
40107,Okfuskee County,OK,40109,Oklahoma County,61.14,3,N
72083,Las Marías Municipio,PR,72127,San Juan Municipio,61.15,3,N
24017,Charles County,MD,24510,Baltimore County,61.17,3,N
30009,Carbon County,MT,30111,Yellowstone County,61.2,3,N
5025,Cleveland County,AR,5119,Pulaski County,61.29,3,N
28065,Jefferson Davis County,MS,28049,Hinds County,61.37,3,N
13285,Troup County,GA,13121,Fulton County,61.39,3,N
40011,Blaine County,OK,40109,Oklahoma County,61.4,3,N
47031,Coffee County,TN,47037,Davidson County,61.45,3,N
21099,Hart County,KY,21111,Jefferson County,61.73,3,N
1095,Marshall County,AL,1073,Jefferson County,61.77,3,N
45027,Clarendon County,SC,45019,Charleston County,61.8,3,N
53007,Chelan County,WA,53033,King County,61.88,3,N
13207,Monroe County,GA,13121,Fulton County,61.96,3,N
39077,Huron County,OH,39035,Cuyahoga County,61.96,3,N
72121,Sabana Grande Municipio,PR,72127,San Juan Municipio,62.03,3,N
5115,Pope County,AR,5119,Pulaski County,62.04,3,N
37161,Rutherford County,NC,37119,Mecklenburg County,62.15,3,N
72071,Isabela Municipio,PR,72127,San Juan Municipio,62.16,3,N
13123,Gilmer County,GA,13121,Fulton County,62.22,3,N
