County,Province_State,concat,Population,Date,Cases,Deaths,dist_from_maxpop,meat_plant
Le Sueur,Minnesota,Le SueurMinnesota,28887,3/30/20,2,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,3/31/20,2,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/1/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/2/20,3,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/3/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/4/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/5/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/6/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/7/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/8/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/9/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/10/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/11/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/12/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/13/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/14/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/15/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/16/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/17/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/18/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/19/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/20/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/21/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/22/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/23/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/24/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/25/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/26/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/27/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/28/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/29/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,4/30/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/1/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/2/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/3/20,1,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/4/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/5/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/6/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/7/20,2,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/8/20,0,0,45.47,N
Le Sueur,Minnesota,Le SueurMinnesota,28887,5/9/20,0,0,45.47,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/23/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/24/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/25/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/26/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/27/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/28/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/29/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/30/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,1/31/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/1/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/2/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/3/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/4/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/5/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/6/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/7/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/8/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/9/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/10/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/11/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/12/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/13/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/14/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/15/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/16/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/17/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/18/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/19/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/20/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/21/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/22/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/23/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/24/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/25/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/26/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/27/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/28/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,2/29/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/1/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/2/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/3/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/4/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/5/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/6/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/7/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/8/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/9/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/10/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/11/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/12/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/13/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/14/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/15/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/16/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/17/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/18/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/19/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/20/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/21/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/22/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/23/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/24/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/25/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/26/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/27/20,1,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/28/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/29/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/30/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,3/31/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/1/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/2/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/3/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/4/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/5/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/6/20,1,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/7/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/8/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/9/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/10/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/11/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/12/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/13/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/14/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/15/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/16/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/17/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/18/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/19/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/20/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/21/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/22/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/23/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/24/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/25/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/26/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/27/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/28/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/29/20,1,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,4/30/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/1/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/2/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/3/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/4/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/5/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/6/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/7/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/8/20,0,0,143.41,N
Lincoln,Minnesota,LincolnMinnesota,5639,5/9/20,0,0,143.41,N
Lyon,Minnesota,LyonMinnesota,25474,1/23/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/24/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/25/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/26/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/27/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/28/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/29/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/30/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,1/31/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/1/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/2/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/3/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/4/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/5/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/6/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/7/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/8/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/9/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/10/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/11/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/12/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/13/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/14/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/15/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/16/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/17/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/18/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/19/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/20/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/21/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/22/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/23/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/24/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/25/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/26/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/27/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/28/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,2/29/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/1/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/2/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/3/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/4/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/5/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/6/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/7/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/8/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/9/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/10/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/11/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/12/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/13/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/14/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/15/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/16/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/17/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/18/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/19/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/20/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/21/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/22/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/23/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/24/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/25/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/26/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/27/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/28/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/29/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/30/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,3/31/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/1/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/2/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/3/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/4/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/5/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/6/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/7/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/8/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/9/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/10/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/11/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/12/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/13/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/14/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/15/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/16/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/17/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/18/20,-1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/19/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/20/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/21/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/22/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/23/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/24/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/25/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/26/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/27/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/28/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/29/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,4/30/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/1/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/2/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/3/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/4/20,0,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/5/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/6/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/7/20,4,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/8/20,1,0,123.56,N
Lyon,Minnesota,LyonMinnesota,25474,5/9/20,1,0,123.56,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/23/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/24/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/25/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/26/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/27/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/28/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/29/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/30/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,1/31/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/1/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/2/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/3/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/4/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/5/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/6/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/7/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/8/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/9/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/10/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/11/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/12/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/13/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/14/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/15/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/16/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/17/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/18/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/19/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/20/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/21/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/22/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/23/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/24/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/25/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/26/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/27/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/28/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,2/29/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/1/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/2/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/3/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/4/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/5/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/6/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/7/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/8/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/9/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/10/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/11/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/12/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/13/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/14/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/15/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/16/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/17/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/18/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/19/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/20/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/21/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/22/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/23/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/24/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/25/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/26/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/27/20,1,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/28/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/29/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/30/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,3/31/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/1/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/2/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/3/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/4/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/5/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/6/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/7/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/8/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/9/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/10/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/11/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/12/20,0,0,195.38,N
Mahnomen,Minnesota,MahnomenMinnesota,5527,4/13/20,0,0,195.38,N
