County,Province_State,Country_Region,Population,Date,Cases,Deaths
Blaine,Nebraska,US,465,4/20/20,0,0
Blaine,Nebraska,US,465,4/21/20,0,0
Blaine,Nebraska,US,465,4/22/20,0,0
Blaine,Nebraska,US,465,4/23/20,0,0
Blaine,Nebraska,US,465,4/24/20,0,0
Blaine,Nebraska,US,465,4/25/20,0,0
Blaine,Nebraska,US,465,4/26/20,0,0
Blaine,Nebraska,US,465,4/27/20,0,0
Blaine,Nebraska,US,465,4/28/20,0,0
Blaine,Nebraska,US,465,4/29/20,0,0
Blaine,Nebraska,US,465,4/30/20,0,0
Blaine,Nebraska,US,465,5/1/20,0,0
Blaine,Nebraska,US,465,5/2/20,0,0
Blaine,Nebraska,US,465,5/3/20,0,0
Blaine,Nebraska,US,465,5/4/20,0,0
Blaine,Nebraska,US,465,5/5/20,0,0
Blaine,Nebraska,US,465,5/6/20,0,0
Blaine,Nebraska,US,465,5/7/20,0,0
Blaine,Nebraska,US,465,5/8/20,0,0
Blaine,Nebraska,US,465,5/9/20,0,0
Boone Total,,,,,2,0
Boone,Nebraska,US,5192,1/23/20,0,0
Boone,Nebraska,US,5192,1/24/20,0,0
Boone,Nebraska,US,5192,1/25/20,0,0
Boone,Nebraska,US,5192,1/26/20,0,0
Boone,Nebraska,US,5192,1/27/20,0,0
Boone,Nebraska,US,5192,1/28/20,0,0
Boone,Nebraska,US,5192,1/29/20,0,0
Boone,Nebraska,US,5192,1/30/20,0,0
Boone,Nebraska,US,5192,1/31/20,0,0
Boone,Nebraska,US,5192,2/1/20,0,0
Boone,Nebraska,US,5192,2/2/20,0,0
Boone,Nebraska,US,5192,2/3/20,0,0
Boone,Nebraska,US,5192,2/4/20,0,0
Boone,Nebraska,US,5192,2/5/20,0,0
Boone,Nebraska,US,5192,2/6/20,0,0
Boone,Nebraska,US,5192,2/7/20,0,0
Boone,Nebraska,US,5192,2/8/20,0,0
Boone,Nebraska,US,5192,2/9/20,0,0
Boone,Nebraska,US,5192,2/10/20,0,0
Boone,Nebraska,US,5192,2/11/20,0,0
Boone,Nebraska,US,5192,2/12/20,0,0
Boone,Nebraska,US,5192,2/13/20,0,0
Boone,Nebraska,US,5192,2/14/20,0,0
Boone,Nebraska,US,5192,2/15/20,0,0
Boone,Nebraska,US,5192,2/16/20,0,0
Boone,Nebraska,US,5192,2/17/20,0,0
Boone,Nebraska,US,5192,2/18/20,0,0
Boone,Nebraska,US,5192,2/19/20,0,0
Boone,Nebraska,US,5192,2/20/20,0,0
Boone,Nebraska,US,5192,2/21/20,0,0
Boone,Nebraska,US,5192,2/22/20,0,0
Boone,Nebraska,US,5192,2/23/20,0,0
Boone,Nebraska,US,5192,2/24/20,0,0
Boone,Nebraska,US,5192,2/25/20,0,0
Boone,Nebraska,US,5192,2/26/20,0,0
Boone,Nebraska,US,5192,2/27/20,0,0
Boone,Nebraska,US,5192,2/28/20,0,0
Boone,Nebraska,US,5192,2/29/20,0,0
Boone,Nebraska,US,5192,3/1/20,0,0
Boone,Nebraska,US,5192,3/2/20,0,0
Boone,Nebraska,US,5192,3/3/20,0,0
Boone,Nebraska,US,5192,3/4/20,0,0
Boone,Nebraska,US,5192,3/5/20,0,0
Boone,Nebraska,US,5192,3/6/20,0,0
Boone,Nebraska,US,5192,3/7/20,0,0
Boone,Nebraska,US,5192,3/8/20,0,0
Boone,Nebraska,US,5192,3/9/20,0,0
Boone,Nebraska,US,5192,3/10/20,0,0
Boone,Nebraska,US,5192,3/11/20,0,0
